timestamp,age
1628519998,67
1628519999,71
1628520000,48
1628520001,51
1628520002,88
1628520003,59
1628520004,45
1628520005,67
1628520006,76
1628520007,77
1628520008,66
1628520009,67
1628520010,81
1628520011,50
1628520012,54
1628520013,70
1628520014,49
1628520015,71
1628520016,64
1628520017,62
1628520018,61
1628520019,48
1628520020,90
1628520021,89
1628520022,62
1628520023,59
1628520024,68
1628520025,72
1628520026,82
1628520027,48
1628520028,50
1628520029,62
1628520030,90
1628520031,77
1628520032,57
1628520033,48
1628520034,66
1628520035,74
1628520036,79
1628520037,78
1628520038,62
1628520039,65
1628520040,79
1628520041,75
1628520042,70
1628520043,73
1628520044,58
1628520045,47
1628520046,56
1628520047,71
1628520048,50
1628520049,61
1628520050,62
1628520051,76
1628520052,77
1628520053,62
1628520054,81
1628520055,46
1628520056,84
1628520057,59
1628520058,85
1628520059,76
1628520060,81
1628520061,47
1628520062,53
1628520063,87
1628520064,59
1628520065,90
1628520066,74
1628520067,67
1628520068,49
1628520069,82
1628520070,63
1628520071,56
1628520072,68
1628520073,81
1628520074,47
1628520075,78
1628520076,63
1628520077,67
1628520078,69
1628520079,51
1628520080,48
1628520081,48
1628520082,89
1628520083,87
1628520084,58
1628520085,48
1628520086,57
1628520087,78
1628520088,83
1628520089,86
1628520090,81
1628520091,47
1628520092,74
1628520093,58
1628520094,80
1628520095,87
1628520096,81
1628520097,90
1628520098,73
1628520099,55
1628520100,72
1628520101,72
1628520102,83
1628520103,74
1628520104,56
1628520105,82
1628520106,53
1628520107,66
1628520108,71
1628520109,89
1628520110,69
1628520111,81
1628520112,54
1628520113,52
1628520114,46
1628520115,78
1628520116,70
1628520117,74
1628520118,54
1628520119,75
1628520120,81
1628520121,58
1628520122,74
1628520123,48
1628520124,86
1628520125,47
1628520126,72
1628520127,88
1628520128,83
1628520129,70
1628520130,52
1628520131,46
1628520132,70
1628520133,56
1628520134,86
1628520135,56
1628520136,60
1628520137,75
1628520138,67
1628520139,86
1628520140,56
1628520141,80
1628520142,89
1628520143,75
1628520144,75
1628520145,71
1628520146,79
1628520147,67
1628520148,84
1628520149,78
1628520150,61
1628520151,48
1628520152,56
1628520153,45
1628520154,85
1628520155,51
1628520156,50
1628520157,62
1628520158,46
1628520159,78
1628520160,90
1628520161,64
1628520162,62
1628520163,90
1628520164,86
1628520165,83
1628520166,79
1628520167,47
1628520168,72
1628520169,81
1628520170,64
1628520171,90
1628520172,76
1628520173,66
1628520174,67
1628520175,89
1628520176,60
1628520177,46
1628520178,71
1628520179,75
1628520180,58
1628520181,49
1628520182,88
1628520183,69
1628520184,65
1628520185,65
1628520186,54
1628520187,54
1628520188,56
1628520189,60
1628520190,50
1628520191,85
1628520192,87
1628520193,47
1628520194,46
1628520195,67
1628520196,82
1628520197,49
1628520198,50
1628520199,69
1628520200,66
1628520201,83
1628520202,73
1628520203,89
1628520204,89
1628520205,45
1628520206,76
1628520207,62
1628520208,82
1628520209,85
1628520210,52
1628520211,55
1628520212,87
1628520213,73
1628520214,54
1628520215,77
1628520216,71
1628520217,82
1628520218,57
1628520219,53
1628520220,63
1628520221,63
1628520222,83
1628520223,62
1628520224,52
1628520225,78
1628520226,63
1628520227,58
1628520228,48
1628520229,62
1628520230,57
1628520231,76
1628520232,85
1628520233,72
1628520234,48
1628520235,74
1628520236,76
1628520237,63
1628520238,77
1628520239,87
1628520240,46
1628520241,56
1628520242,64
1628520243,70
1628520244,52
1628520245,73
1628520246,70
1628520247,77
1628520248,53
1628520249,77
1628520250,81
1628520251,52
1628520252,63
1628520253,67
1628520254,68
1628520255,47
1628520256,56
1628520257,71
1628520258,45
1628520259,50
1628520260,66
1628520261,57
1628520262,59
1628520263,50
1628520264,63
1628520265,50
1628520266,52
1628520267,82
1628520268,90
1628520269,60
1628520270,60
1628520271,55
1628520272,65
1628520273,46
1628520274,65
1628520275,64
1628520276,86
1628520277,90
1628520278,56
1628520279,68
1628520280,84
1628520281,64
1628520282,57
1628520283,74
1628520284,71
1628520285,71
1628520286,73
1628520287,87
1628520288,62
1628520289,54
1628520290,71
1628520291,85
1628520292,61
1628520293,51
1628520294,81
1628520295,58
1628520296,46
1628520297,84
1628520298,86
1628520299,48
1628520300,74
1628520301,61
1628520302,82
1628520303,85
1628520304,70
1628520305,67
1628520306,86
1628520307,50
1628520308,64
1628520309,83
1628520310,45
1628520311,56
1628520312,48
1628520313,72
1628520314,90
1628520315,82
1628520316,84
1628520317,83
1628520318,50
1628520319,61
1628520320,59
1628520321,67
1628520322,81
1628520323,87
1628520324,53
1628520325,47
1628520326,56
1628520327,50
1628520328,46
1628520329,64
1628520330,89
1628520331,58
1628520332,58
1628520333,61
1628520334,66
1628520335,66
1628520336,73
1628520337,74
1628520338,48
1628520339,75
1628520340,67
1628520341,64
1628520342,88
1628520343,53
1628520344,82
1628520345,51
1628520346,90
1628520347,66
1628520348,63
1628520349,50
1628520350,89
1628520351,68
1628520352,90
1628520353,75
1628520354,61
1628520355,67
1628520356,88
1628520357,47
1628520358,72
1628520359,83
1628520360,66
1628520361,68
1628520362,81
1628520363,47
1628520364,65
1628520365,77
1628520366,47
1628520367,56
1628520368,80
1628520369,85
1628520370,73
1628520371,46
1628520372,54
1628520373,60
1628520374,46
1628520375,47
1628520376,75
1628520377,46
1628520378,78
1628520379,50
1628520380,78
1628520381,61
1628520382,45
1628520383,77
1628520384,47
1628520385,59
1628520386,49
1628520387,65
1628520388,56
1628520389,60
1628520390,84
1628520391,46
1628520392,67
1628520393,80
1628520394,85
1628520395,57
1628520396,53
1628520397,82
1628520398,82
1628520399,62
1628520400,84
1628520401,64
1628520402,68
1628520403,68
1628520404,75
1628520405,54
1628520406,89
1628520407,67
1628520408,73
1628520409,87
1628520410,84
1628520411,88
1628520412,80
1628520413,76
1628520414,83
1628520415,86
1628520416,48
1628520417,66
1628520418,82
1628520419,68
1628520420,73
1628520421,62
1628520422,74
1628520423,80
1628520424,75
1628520425,53
1628520426,88
1628520427,74
1628520428,45
1628520429,59
1628520430,60
1628520431,88
1628520432,61
1628520433,54
1628520434,78
1628520435,53
1628520436,56
1628520437,75
1628520438,55
1628520439,48
1628520440,63
1628520441,85
1628520442,45
1628520443,46
1628520444,58
1628520445,56
1628520446,83
1628520447,54
1628520448,61
1628520449,77
1628520450,72
1628520451,75
1628520452,80
1628520453,85
1628520454,65
1628520455,50
1628520456,53
1628520457,88
1628520458,84
1628520459,86
1628520460,71
1628520461,63
1628520462,65
1628520463,45
1628520464,45
1628520465,74
1628520466,81
1628520467,66
1628520468,86
1628520469,61
1628520470,53
1628520471,51
1628520472,82
1628520473,74
1628520474,64
1628520475,64
1628520476,64
1628520477,85
1628520478,55
1628520479,65
1628520480,54
1628520481,47
1628520482,81
1628520483,47
1628520484,48
1628520485,77
1628520486,73
1628520487,57
1628520488,77
1628520489,75
1628520490,51
1628520491,51
1628520492,88
1628520493,89
1628520494,52
1628520495,68
1628520496,60
1628520497,81
1628520498,73
1628520499,47
1628520500,83
1628520501,55
1628520502,83
1628520503,75
1628520504,69
1628520505,66
1628520506,86
1628520507,71
1628520508,72
1628520509,57
1628520510,55
1628520511,74
1628520512,53
1628520513,83
1628520514,81
1628520515,48
1628520516,61
1628520517,56
1628520518,47
1628520519,57
1628520520,53
1628520521,74
1628520522,78
1628520523,57
1628520524,86
1628520525,66
1628520526,79
1628520527,64
1628520528,55
1628520529,86
1628520530,57
1628520531,60
1628520532,68
1628520533,89
1628520534,85
1628520535,50
1628520536,89
1628520537,61
1628520538,78
1628520539,72
1628520540,84
1628520541,48
1628520542,67
1628520543,73
1628520544,46
1628520545,67
1628520546,74
1628520547,82
1628520548,84
1628520549,81
1628520550,88
1628520551,52
1628520552,51
1628520553,70
1628520554,80
1628520555,53
1628520556,63
1628520557,73
1628520558,58
1628520559,62
1628520560,77
1628520561,77
1628520562,73
1628520563,69
1628520564,70
1628520565,85
1628520566,63
1628520567,65
1628520568,68
1628520569,79
1628520570,89
1628520571,79
1628520572,49
1628520573,90
1628520574,75
1628520575,80
1628520576,59
1628520577,54
1628520578,72
1628520579,52
1628520580,54
1628520581,66
1628520582,51
1628520583,83
1628520584,62
1628520585,83
1628520586,79
1628520587,81
1628520588,69
1628520589,50
1628520590,64
1628520591,79
1628520592,76
1628520593,66
1628520594,59
1628520595,65
1628520596,58
1628520597,83
1628520598,66
1628520599,74
1628520600,57
1628520601,62
1628520602,71
1628520603,79
1628520604,53
1628520605,62
1628520606,56
1628520607,70
1628520608,67
1628520609,48
1628520610,81
1628520611,46
1628520612,85
1628520613,74
1628520614,87
1628520615,61
1628520616,63
1628520617,73
1628520618,60
1628520619,59
1628520620,66
1628520621,87
1628520622,64
1628520623,80
1628520624,47
1628520625,48
1628520626,64
1628520627,68
1628520628,52
1628520629,60
1628520630,48
1628520631,57
1628520632,73
1628520633,80
1628520634,63
1628520635,78
1628520636,73
1628520637,64
1628520638,72
1628520639,70
1628520640,48
1628520641,75
1628520642,52
1628520643,76
1628520644,49
1628520645,51
1628520646,72
1628520647,71
1628520648,65
1628520649,63
1628520650,88
1628520651,64
1628520652,50
1628520653,50
1628520654,64
1628520655,89
1628520656,70
1628520657,46
1628520658,73
1628520659,73
1628520660,63
1628520661,57
1628520662,64
1628520663,60
1628520664,63
1628520665,72
1628520666,58
1628520667,62
1628520668,86
1628520669,64
1628520670,49
1628520671,63
1628520672,90
1628520673,81
1628520674,72
1628520675,78
1628520676,69
1628520677,70
1628520678,62
1628520679,59
1628520680,69
1628520681,71
1628520682,82
1628520683,76
1628520684,82
1628520685,61
1628520686,64
1628520687,72
1628520688,88
1628520689,77
1628520690,53
1628520691,61
1628520692,54
1628520693,64
1628520694,46
1628520695,51
1628520696,89
1628520697,82
1628520698,65
1628520699,48
1628520700,77
1628520701,55
1628520702,71
1628520703,88
1628520704,86
1628520705,85
1628520706,76
1628520707,45
1628520708,54
1628520709,60
1628520710,60
1628520711,47
1628520712,54
1628520713,68
1628520714,53
1628520715,46
1628520716,85
1628520717,73
1628520718,83
1628520719,87
1628520720,63
1628520721,54
1628520722,55
1628520723,80
1628520724,64
1628520725,52
1628520726,64
1628520727,82
1628520728,83
1628520729,79
1628520730,83
1628520731,85
1628520732,74
1628520733,50
1628520734,63
1628520735,84
1628520736,51
1628520737,63
1628520738,63
1628520739,84
1628520740,70
1628520741,55
1628520742,73
1628520743,64
1628520744,90
1628520745,78
1628520746,55
1628520747,79
1628520748,67
1628520749,66
1628520750,89
1628520751,46
1628520752,70
1628520753,56
1628520754,68
1628520755,86
1628520756,55
1628520757,87
1628520758,73
1628520759,64
1628520760,76
1628520761,82
1628520762,62
1628520763,87
1628520764,73
1628520765,56
1628520766,88
1628520767,72
1628520768,88
1628520769,87
1628520770,53
1628520771,59
1628520772,62
1628520773,78
1628520774,57
1628520775,56
1628520776,47
1628520777,57
1628520778,74
1628520779,60
1628520780,89
1628520781,59
1628520782,80
1628520783,86
1628520784,75
1628520785,48
1628520786,74
1628520787,59
1628520788,65
1628520789,72
1628520790,77
1628520791,81
1628520792,73
1628520793,49
1628520794,55
1628520795,60
1628520796,87
1628520797,64
1628520798,45
1628520799,85
1628520800,55
1628520801,62
1628520802,87
1628520803,65
1628520804,67
1628520805,57
1628520806,74
1628520807,78
1628520808,81
1628520809,48
1628520810,67
1628520811,62
1628520812,67
1628520813,89
1628520814,87
1628520815,62
1628520816,77
1628520817,63
1628520818,85
1628520819,45
1628520820,78
1628520821,45
1628520822,46
1628520823,77
1628520824,57
1628520825,61
1628520826,59
1628520827,53
1628520828,63
1628520829,54
1628520830,50
1628520831,78
1628520832,57
1628520833,56
1628520834,62
1628520835,61
1628520836,57
1628520837,85
1628520838,72
1628520839,85
1628520840,51
1628520841,54
1628520842,64
1628520843,58
1628520844,60
1628520845,74
1628520846,61
1628520847,63
1628520848,76
1628520849,53
1628520850,62
1628520851,78
1628520852,83
1628520853,72
1628520854,68
1628520855,55
1628520856,45
1628520857,48
1628520858,68
1628520859,49
1628520860,54
1628520861,68
1628520862,80
1628520863,88
1628520864,90
1628520865,60
1628520866,78
1628520867,52
1628520868,75
1628520869,77
1628520870,88
1628520871,79
1628520872,73
1628520873,78
1628520874,49
1628520875,67
1628520876,57
1628520877,65
1628520878,64
1628520879,45
1628520880,72
1628520881,59
1628520882,58
1628520883,76
1628520884,57
1628520885,47
1628520886,68
1628520887,46
1628520888,74
1628520889,58
1628520890,53
1628520891,83
1628520892,76
1628520893,72
1628520894,67
1628520895,58
1628520896,88
1628520897,86
1628520898,61
1628520899,90
1628520900,65
1628520901,73
1628520902,59
1628520903,78
1628520904,52
1628520905,64
1628520906,84
1628520907,69
1628520908,64
1628520909,65
1628520910,86
1628520911,58
1628520912,47
1628520913,70
1628520914,60
1628520915,49
1628520916,87
1628520917,64
1628520918,80
1628520919,54
1628520920,57
1628520921,78
1628520922,67
1628520923,50
1628520924,45
1628520925,53
1628520926,64
1628520927,75
1628520928,71
1628520929,73
1628520930,81
1628520931,58
1628520932,63
1628520933,83
1628520934,56
1628520935,58
1628520936,66
1628520937,50
1628520938,70
1628520939,88
1628520940,46
1628520941,88
1628520942,73
1628520943,50
1628520944,78
1628520945,88
1628520946,90
1628520947,72
1628520948,89
1628520949,84
1628520950,48
1628520951,88
1628520952,83
1628520953,51
1628520954,45
1628520955,83
1628520956,51
1628520957,62
1628520958,66
1628520959,54
1628520960,70
1628520961,56
1628520962,45
1628520963,57
1628520964,69
1628520965,75
1628520966,83
1628520967,81
1628520968,56
1628520969,74
1628520970,71
1628520971,54
1628520972,67
1628520973,58
1628520974,63
1628520975,89
1628520976,57
1628520977,61
1628520978,71
1628520979,74
1628520980,87
1628520981,57
1628520982,52
1628520983,67
1628520984,60
1628520985,46
1628520986,61
1628520987,60
1628520988,46
1628520989,58
1628520990,85
1628520991,83
1628520992,74
1628520993,80
1628520994,78
1628520995,78
1628520996,86
1628520997,90
1628520998,86
1628520999,66
1628521000,79
1628521001,56
1628521002,63
1628521003,81
1628521004,81
1628521005,64
1628521006,71
1628521007,50
1628521008,71
1628521009,68
1628521010,54
1628521011,61
1628521012,61
1628521013,81
1628521014,64
1628521015,57
1628521016,53
1628521017,51
1628521018,75
1628521019,64
1628521020,69
1628521021,73
1628521022,45
1628521023,59
1628521024,76
1628521025,84
1628521026,89
1628521027,70
1628521028,71
1628521029,73
1628521030,47
1628521031,65
1628521032,82
1628521033,72
1628521034,76
1628521035,72
1628521036,63
1628521037,56
1628521038,69
1628521039,86
1628521040,62
1628521041,81
1628521042,82
1628521043,71
1628521044,68
1628521045,48
1628521046,50
1628521047,72
1628521048,86
1628521049,77
1628521050,59
1628521051,45
1628521052,53
1628521053,60
1628521054,60
1628521055,57
1628521056,61
1628521057,77
1628521058,90
1628521059,51
1628521060,88
1628521061,78
1628521062,57
1628521063,62
1628521064,77
1628521065,46
1628521066,83
1628521067,50
1628521068,62
1628521069,88
1628521070,87
1628521071,50
1628521072,68
1628521073,68
1628521074,47
1628521075,87
1628521076,50
1628521077,51
1628521078,46
1628521079,78
1628521080,76
1628521081,86
1628521082,55
1628521083,60
1628521084,90
1628521085,87
1628521086,49
1628521087,56
1628521088,84
1628521089,50
1628521090,72
1628521091,51
1628521092,89
1628521093,83
1628521094,70
1628521095,63
1628521096,66
1628521097,72
1628521098,90
1628521099,89
1628521100,89
1628521101,86
1628521102,60
1628521103,81
1628521104,74
1628521105,59
1628521106,46
1628521107,79
1628521108,52
1628521109,60
1628521110,74
1628521111,49
1628521112,69
1628521113,55
1628521114,51
1628521115,87
1628521116,53
1628521117,81
1628521118,89
1628521119,81
1628521120,59
1628521121,67
1628521122,82
1628521123,75
1628521124,68
1628521125,74
1628521126,67
1628521127,61
1628521128,76
1628521129,54
1628521130,90
1628521131,81
1628521132,86
1628521133,75
1628521134,61
1628521135,88
1628521136,74
1628521137,70
1628521138,72
1628521139,54
1628521140,59
1628521141,82
1628521142,53
1628521143,89
1628521144,77
1628521145,45
1628521146,56
1628521147,86
1628521148,56
1628521149,86
1628521150,86
1628521151,81
1628521152,88
1628521153,73
1628521154,86
1628521155,54
1628521156,60
1628521157,75
1628521158,83
1628521159,82
1628521160,79
1628521161,76
1628521162,87
1628521163,83
1628521164,66
1628521165,59
1628521166,70
1628521167,60
1628521168,64
1628521169,71
1628521170,80
1628521171,76
1628521172,45
1628521173,71
1628521174,72
1628521175,82
1628521176,90
1628521177,52
1628521178,48
1628521179,53
1628521180,71
1628521181,46
1628521182,61
1628521183,84
1628521184,64
1628521185,64
1628521186,51
1628521187,63
1628521188,57
1628521189,78
1628521190,65
1628521191,61
1628521192,76
1628521193,78
1628521194,60
1628521195,52
1628521196,88
1628521197,51
1628521198,68
1628521199,66
1628521200,67
1628521201,75
1628521202,51
1628521203,51
1628521204,64
1628521205,88
1628521206,80
1628521207,86
1628521208,67
1628521209,64
1628521210,75
1628521211,75
1628521212,79
1628521213,60
1628521214,83
1628521215,75
1628521216,59
1628521217,80
1628521218,60
1628521219,69
1628521220,48
1628521221,74
1628521222,74
1628521223,86
1628521224,51
1628521225,51
1628521226,54
1628521227,53
1628521228,76
1628521229,62
1628521230,89
1628521231,45
1628521232,83
1628521233,47
1628521234,68
1628521235,82
1628521236,73
1628521237,53
1628521238,67
1628521239,72
1628521240,55
1628521241,48
1628521242,56
1628521243,60
1628521244,54
1628521245,76
1628521246,78
1628521247,55
1628521248,52
1628521249,47
1628521250,74
1628521251,46
1628521252,78
1628521253,67
1628521254,86
1628521255,86
1628521256,62
1628521257,45
1628521258,69
1628521259,49
1628521260,88
1628521261,79
1628521262,55
1628521263,50
1628521264,74
1628521265,79
1628521266,73
1628521267,54
1628521268,82
1628521269,88
1628521270,69
1628521271,85
1628521272,45
1628521273,68
1628521274,47
1628521275,85
1628521276,70
1628521277,70
1628521278,54
1628521279,47
1628521280,89
1628521281,84
1628521282,74
1628521283,49
1628521284,81
1628521285,68
1628521286,71
1628521287,82
1628521288,50
1628521289,80
1628521290,63
1628521291,87
1628521292,50
1628521293,67
1628521294,68
1628521295,56
1628521296,45
1628521297,89
1628521298,63
1628521299,88
1628521300,73
1628521301,54
1628521302,53
1628521303,48
1628521304,84
1628521305,68
1628521306,84
1628521307,89
1628521308,90
1628521309,80
1628521310,58
1628521311,59
1628521312,56
1628521313,73
1628521314,68
1628521315,76
1628521316,52
1628521317,45
1628521318,75
1628521319,73
1628521320,52
1628521321,66
1628521322,76
1628521323,70
1628521324,57
1628521325,89
1628521326,81
1628521327,76
1628521328,69
1628521329,89
1628521330,64
1628521331,69
1628521332,77
1628521333,49
1628521334,68
1628521335,61
1628521336,70
1628521337,59
1628521338,53
1628521339,57
1628521340,74
1628521341,51
1628521342,50
1628521343,87
1628521344,52
1628521345,85
1628521346,49
1628521347,83
1628521348,60
1628521349,84
1628521350,59
1628521351,46
1628521352,58
1628521353,69
1628521354,48
1628521355,69
1628521356,68
1628521357,70
1628521358,81
1628521359,74
1628521360,60
1628521361,52
1628521362,59
1628521363,52
1628521364,62
1628521365,63
1628521366,59
1628521367,45
1628521368,62
1628521369,83
1628521370,89
1628521371,71
1628521372,56
1628521373,85
1628521374,50
1628521375,50
1628521376,55
1628521377,66
1628521378,85
1628521379,49
1628521380,68
1628521381,81
1628521382,86
1628521383,86
1628521384,75
1628521385,81
1628521386,70
1628521387,45
1628521388,56
1628521389,81
1628521390,87
1628521391,80
1628521392,75
1628521393,82
1628521394,63
1628521395,74
1628521396,79
1628521397,79
1628521398,55
1628521399,57
1628521400,52
1628521401,50
1628521402,60
1628521403,89
1628521404,66
1628521405,63
1628521406,46
1628521407,69
1628521408,49
1628521409,63
1628521410,59
1628521411,56
1628521412,58
1628521413,76
1628521414,83
1628521415,85
1628521416,90
1628521417,72
1628521418,84
1628521419,66
1628521420,67
1628521421,45
1628521422,52
1628521423,56
1628521424,66
1628521425,63
1628521426,76
1628521427,60
1628521428,49
1628521429,64
1628521430,52
1628521431,53
1628521432,87
1628521433,90
1628521434,78
1628521435,89
1628521436,76
1628521437,71
1628521438,88
1628521439,64
1628521440,57
1628521441,70
1628521442,74
1628521443,71
1628521444,74
1628521445,50
1628521446,51
1628521447,88
1628521448,52
1628521449,87
1628521450,79
1628521451,65
1628521452,71
1628521453,63
1628521454,64
1628521455,63
1628521456,90
1628521457,84
1628521458,64
1628521459,49
1628521460,65
1628521461,45
1628521462,71
1628521463,73
1628521464,55
1628521465,50
1628521466,50
1628521467,55
1628521468,78
1628521469,79
1628521470,49
1628521471,80
1628521472,65
1628521473,71
1628521474,75
1628521475,86
1628521476,68
1628521477,59
1628521478,63
1628521479,73
1628521480,51
1628521481,58
1628521482,45
1628521483,73
1628521484,69
1628521485,67
1628521486,53
1628521487,71
1628521488,84
1628521489,54
1628521490,49
1628521491,50
1628521492,82
1628521493,70
1628521494,80
1628521495,56
1628521496,64
1628521497,79
1628521498,81
1628521499,69
1628521500,69
1628521501,90
1628521502,64
1628521503,52
1628521504,86
1628521505,50
1628521506,46
1628521507,51
1628521508,80
1628521509,80
1628521510,75
1628521511,76
1628521512,56
1628521513,46
1628521514,51
1628521515,70
1628521516,89
1628521517,47
1628521518,87
1628521519,82
1628521520,75
1628521521,66
1628521522,77
1628521523,54
1628521524,46
1628521525,48
1628521526,74
1628521527,80
1628521528,52
1628521529,83
1628521530,56
1628521531,46
1628521532,46
1628521533,75
1628521534,65
1628521535,57
1628521536,88
1628521537,86
1628521538,81
1628521539,69
1628521540,74
1628521541,90
1628521542,80
1628521543,90
1628521544,80
1628521545,52
1628521546,72
1628521547,62
1628521548,58
1628521549,86
1628521550,86
1628521551,56
1628521552,52
1628521553,78
1628521554,66
1628521555,53
1628521556,71
1628521557,73
1628521558,70
1628521559,87
1628521560,65
1628521561,66
1628521562,51
1628521563,56
1628521564,56
1628521565,75
1628521566,69
1628521567,81
1628521568,89
1628521569,57
1628521570,48
1628521571,59
1628521572,89
1628521573,85
1628521574,62
1628521575,70
1628521576,46
1628521577,82
1628521578,89
1628521579,62
1628521580,46
1628521581,74
1628521582,59
1628521583,54
1628521584,57
1628521585,57
1628521586,78
1628521587,53
1628521588,82
1628521589,55
1628521590,68
1628521591,78
1628521592,78
1628521593,80
1628521594,54
1628521595,76
1628521596,87
1628521597,76
1628521598,69
1628521599,55
1628521600,47
1628521601,88
1628521602,86
1628521603,69
1628521604,66
1628521605,66
1628521606,54
1628521607,87
1628521608,72
1628521609,85
1628521610,73
1628521611,80
1628521612,68
1628521613,78
1628521614,61
1628521615,69
1628521616,84
1628521617,69
1628521618,68
1628521619,77
1628521620,49
1628521621,47
1628521622,68
1628521623,62
1628521624,70
1628521625,64
1628521626,55
1628521627,73
1628521628,66
1628521629,48
1628521630,79
1628521631,54
1628521632,74
1628521633,48
1628521634,50
1628521635,53
1628521636,73
1628521637,65
1628521638,67
1628521639,72
1628521640,47
1628521641,78
1628521642,62
1628521643,82
1628521644,49
1628521645,88
1628521646,79
1628521647,48
1628521648,56
1628521649,81
1628521650,61
1628521651,52
1628521652,80
1628521653,80
1628521654,81
1628521655,72
1628521656,90
1628521657,53
1628521658,63
1628521659,61
1628521660,59
1628521661,69
1628521662,89
1628521663,75
1628521664,79
1628521665,73
1628521666,62
1628521667,62
1628521668,58
1628521669,66
1628521670,61
1628521671,58
1628521672,88
1628521673,79
1628521674,54
1628521675,66
1628521676,77
1628521677,52
1628521678,67
1628521679,71
1628521680,66
1628521681,51
1628521682,47
1628521683,75
1628521684,57
1628521685,64
1628521686,61
1628521687,46
1628521688,86
1628521689,71
1628521690,72
1628521691,83
1628521692,46
1628521693,90
1628521694,63
1628521695,78
1628521696,45
1628521697,75
1628521698,80
1628521699,86
1628521700,78
1628521701,58
1628521702,52
1628521703,78
1628521704,88
1628521705,81
1628521706,59
1628521707,79
1628521708,86
1628521709,65
1628521710,47
1628521711,72
1628521712,90
1628521713,47
1628521714,65
1628521715,69
1628521716,59
1628521717,45
1628521718,55
1628521719,48
1628521720,74
1628521721,64
1628521722,73
1628521723,70
1628521724,60
1628521725,70
1628521726,81
1628521727,73
1628521728,51
1628521729,90
1628521730,51
1628521731,81
1628521732,87
1628521733,55
1628521734,59
1628521735,79
1628521736,77
1628521737,45
1628521738,46
1628521739,45
1628521740,55
1628521741,89
1628521742,45
1628521743,62
1628521744,57
1628521745,75
1628521746,90
1628521747,45
1628521748,53
1628521749,85
1628521750,64
1628521751,77
1628521752,76
1628521753,83
1628521754,83
1628521755,66
1628521756,88
1628521757,75
1628521758,85
1628521759,72
1628521760,55
1628521761,62
1628521762,84
1628521763,78
1628521764,72
1628521765,49
1628521766,85
1628521767,57
1628521768,90
1628521769,61
1628521770,77
1628521771,86
1628521772,51
1628521773,61
1628521774,56
1628521775,75
1628521776,68
1628521777,68
1628521778,79
1628521779,64
1628521780,67
1628521781,55
1628521782,64
1628521783,73
1628521784,68
1628521785,82
1628521786,46
1628521787,82
1628521788,68
1628521789,89
1628521790,53
1628521791,65
1628521792,65
1628521793,60
1628521794,61
1628521795,90
1628521796,82
1628521797,54
1628521798,68
1628521799,50
1628521800,48
1628521801,56
1628521802,82
1628521803,49
1628521804,61
1628521805,50
1628521806,61
1628521807,49
1628521808,47
1628521809,87
1628521810,75
1628521811,49
1628521812,75
1628521813,87
1628521814,56
1628521815,75
1628521816,82
1628521817,69
1628521818,79
1628521819,89
1628521820,73
1628521821,48
1628521822,87
1628521823,73
1628521824,83
1628521825,68
1628521826,88
1628521827,85
1628521828,90
1628521829,69
1628521830,89
1628521831,63
1628521832,72
1628521833,78
1628521834,80
1628521835,58
1628521836,88
1628521837,77
1628521838,54
1628521839,80
1628521840,57
1628521841,85
1628521842,68
1628521843,88
1628521844,84
1628521845,87
1628521846,75
1628521847,71
1628521848,45
1628521849,62
1628521850,88
1628521851,62
1628521852,61
1628521853,84
1628521854,77
1628521855,56
1628521856,84
1628521857,48
1628521858,50
1628521859,60
1628521860,58
1628521861,63
1628521862,72
1628521863,85
1628521864,68
1628521865,61
1628521866,65
1628521867,65
1628521868,81
1628521869,75
1628521870,77
1628521871,82
1628521872,89
1628521873,83
1628521874,68
1628521875,54
1628521876,53
1628521877,59
1628521878,80
1628521879,86
1628521880,61
1628521881,49
1628521882,50
1628521883,87
1628521884,61
1628521885,79
1628521886,50
1628521887,60
1628521888,73
1628521889,78
1628521890,63
1628521891,47
1628521892,71
1628521893,68
1628521894,59
1628521895,56
1628521896,72
1628521897,58
1628521898,68
1628521899,87
1628521900,57
1628521901,89
1628521902,47
1628521903,62
1628521904,76
1628521905,58
1628521906,69
1628521907,49
1628521908,55
1628521909,71
1628521910,84
1628521911,59
1628521912,73
1628521913,78
1628521914,87
1628521915,56
1628521916,45
1628521917,88
1628521918,61
1628521919,45
1628521920,47
1628521921,51
1628521922,78
1628521923,71
1628521924,52
1628521925,65
1628521926,61
1628521927,60
1628521928,79
1628521929,80
1628521930,49
1628521931,67
1628521932,61
1628521933,52
1628521934,79
1628521935,63
1628521936,55
1628521937,50
1628521938,69
1628521939,84
1628521940,83
1628521941,87
1628521942,68
1628521943,47
1628521944,85
1628521945,81
1628521946,85
1628521947,61
1628521948,72
1628521949,81
1628521950,72
1628521951,62
1628521952,81
1628521953,50
1628521954,75
1628521955,63
1628521956,83
1628521957,45
1628521958,50
1628521959,56
1628521960,62
1628521961,76
1628521962,60
1628521963,77
1628521964,78
1628521965,47
1628521966,83
1628521967,61
1628521968,90
1628521969,60
1628521970,74
1628521971,76
1628521972,59
1628521973,58
1628521974,64
1628521975,52
1628521976,84
1628521977,49
1628521978,62
1628521979,78
1628521980,66
1628521981,78
1628521982,88
1628521983,68
1628521984,82
1628521985,90
1628521986,57
1628521987,58
1628521988,45
1628521989,72
1628521990,55
1628521991,52
1628521992,45
1628521993,80
1628521994,68
1628521995,89
1628521996,86
